measure,interval_start,interval_end,ratio,numerator,denominator,prior_opioid_rx,age_group,imd_decile
count_post_age,2000-04-29,2000-05-05,0,0,8,,60-69,
count_post_age,2000-04-29,2000-05-05,0,0,15,,50-59,
count_post_imd,2000-04-29,2000-05-05,0,0,54,,,Unknown
count_post_imd,2000-04-29,2000-05-05,0,0,3,,,5
count_post_imd,2000-04-29,2000-05-05,0,0,3,,,2
count_post_imd,2000-04-29,2000-05-05,0,0,1,,,1 (most deprived)
count_post_imd,2000-04-29,2000-05-05,0,0,4,,,9
count_post_imd,2000-04-29,2000-05-05,0,0,2,,,3
count_post_imd,2000-04-29,2000-05-05,0,0,2,,,10 (least deprived)
count_post_imd,2000-04-29,2000-05-05,0,0,5,,,4
count_post_imd,2000-04-29,2000-05-05,0,0,1,,,8
count_post_imd,2000-04-29,2000-05-05,0,0,3,,,7
count_post_imd,2000-04-29,2000-05-05,0,0,1,,,6
count_post,2000-05-06,2000-05-12,0,0,79,,,
count_post_prior,2000-05-06,2000-05-12,0,0,21,T,,
count_post_prior,2000-05-06,2000-05-12,0,0,58,F,,
count_post_age,2000-05-06,2000-05-12,0,0,10,,40-49,
count_post_age,2000-05-06,2000-05-12,0,0,28,,18-39,
count_post_age,2000-05-06,2000-05-12,0,0,13,,80+,
count_post_age,2000-05-06,2000-05-12,0,0,5,,70-79,
count_post_age,2000-05-06,2000-05-12,0,0,8,,60-69,
count_post_age,2000-05-06,2000-05-12,0,0,15,,50-59,
count_post_imd,2000-05-06,2000-05-12,0,0,54,,,Unknown
count_post_imd,2000-05-06,2000-05-12,0,0,3,,,5
count_post_imd,2000-05-06,2000-05-12,0,0,3,,,2
count_post_imd,2000-05-06,2000-05-12,0,0,1,,,1 (most deprived)
count_post_imd,2000-05-06,2000-05-12,0,0,4,,,9
count_post_imd,2000-05-06,2000-05-12,0,0,2,,,3
count_post_imd,2000-05-06,2000-05-12,0,0,2,,,10 (least deprived)
count_post_imd,2000-05-06,2000-05-12,0,0,5,,,4
count_post_imd,2000-05-06,2000-05-12,0,0,1,,,8
count_post_imd,2000-05-06,2000-05-12,0,0,3,,,7
count_post_imd,2000-05-06,2000-05-12,0,0,1,,,6
count_post,2000-05-13,2000-05-19,0.012820513,1,78,,,
count_post_prior,2000-05-13,2000-05-19,0,0,20,T,,
count_post_prior,2000-05-13,2000-05-19,0.017241379,1,58,F,,
count_post_age,2000-05-13,2000-05-19,0,0,10,,40-49,
count_post_age,2000-05-13,2000-05-19,0.035714286,1,28,,18-39,
count_post_age,2000-05-13,2000-05-19,0,0,13,,80+,
count_post_age,2000-05-13,2000-05-19,0,0,5,,70-79,
count_post_age,2000-05-13,2000-05-19,0,0,7,,60-69,
count_post_age,2000-05-13,2000-05-19,0,0,15,,50-59,
count_post_imd,2000-05-13,2000-05-19,0,0,54,,,Unknown
count_post_imd,2000-05-13,2000-05-19,0,0,3,,,5
count_post_imd,2000-05-13,2000-05-19,0,0,2,,,2
count_post_imd,2000-05-13,2000-05-19,0,0,1,,,1 (most deprived)
count_post_imd,2000-05-13,2000-05-19,0,0,4,,,9
count_post_imd,2000-05-13,2000-05-19,0,0,2,,,3
count_post_imd,2000-05-13,2000-05-19,0.5,1,2,,,10 (least deprived)
count_post_imd,2000-05-13,2000-05-19,0,0,5,,,4
count_post_imd,2000-05-13,2000-05-19,0,0,1,,,8
count_post_imd,2000-05-13,2000-05-19,0,0,3,,,7
count_post_imd,2000-05-13,2000-05-19,0,0,1,,,6
count_post,2000-05-20,2000-05-26,0,0,77,,,
count_post_prior,2000-05-20,2000-05-26,0,0,19,T,,
count_post_prior,2000-05-20,2000-05-26,0,0,58,F,,
count_post_age,2000-05-20,2000-05-26,0,0,10,,40-49,
count_post_age,2000-05-20,2000-05-26,0,0,28,,18-39,
count_post_age,2000-05-20,2000-05-26,0,0,12,,80+,
count_post_age,2000-05-20,2000-05-26,0,0,5,,70-79,
count_post_age,2000-05-20,2000-05-26,0,0,7,,60-69,
count_post_age,2000-05-20,2000-05-26,0,0,15,,50-59,
count_post_imd,2000-05-20,2000-05-26,0,0,54,,,Unknown
count_post_imd,2000-05-20,2000-05-26,0,0,3,,,5
count_post_imd,2000-05-20,2000-05-26,0,0,2,,,2
count_post_imd,2000-05-20,2000-05-26,0,0,4,,,9
count_post_imd,2000-05-20,2000-05-26,0,0,2,,,3
count_post_imd,2000-05-20,2000-05-26,0,0,2,,,10 (least deprived)
count_post_imd,2000-05-20,2000-05-26,0,0,5,,,4
count_post_imd,2000-05-20,2000-05-26,0,0,1,,,8
count_post_imd,2000-05-20,2000-05-26,0,0,3,,,7
count_post_imd,2000-05-20,2000-05-26,0,0,1,,,6
count_post,2000-05-27,2000-06-02,0.012987013,1,77,,,
count_post_prior,2000-05-27,2000-06-02,0.052631579,1,19,T,,
count_post_prior,2000-05-27,2000-06-02,0,0,58,F,,
count_post_age,2000-05-27,2000-06-02,0,0,10,,40-49,
count_post_age,2000-05-27,2000-06-02,0,0,28,,18-39,
count_post_age,2000-05-27,2000-06-02,0,0,12,,80+,
count_post_age,2000-05-27,2000-06-02,0,0,5,,70-79,
count_post_age,2000-05-27,2000-06-02,0,0,7,,60-69,
count_post_age,2000-05-27,2000-06-02,0.066666667,1,15,,50-59,
count_post_imd,2000-05-27,2000-06-02,0,0,54,,,Unknown
count_post_imd,2000-05-27,2000-06-02,0.333333333,1,3,,,5
count_post_imd,2000-05-27,2000-06-02,0,0,2,,,2
count_post_imd,2000-05-27,2000-06-02,0,0,4,,,9
count_post_imd,2000-05-27,2000-06-02,0,0,2,,,3
count_post_imd,2000-05-27,2000-06-02,0,0,2,,,10 (least deprived)
count_post_imd,2000-05-27,2000-06-02,0,0,5,,,4
count_post_imd,2000-05-27,2000-06-02,0,0,1,,,8
count_post_imd,2000-05-27,2000-06-02,0,0,3,,,7
count_post_imd,2000-05-27,2000-06-02,0,0,1,,,6
count_post,2000-06-03,2000-06-09,0.012987013,1,77,,,
count_post_prior,2000-06-03,2000-06-09,0.052631579,1,19,T,,
count_post_prior,2000-06-03,2000-06-09,0,0,58,F,,
count_post_age,2000-06-03,2000-06-09,0,0,10,,40-49,
count_post_age,2000-06-03,2000-06-09,0,0,28,,18-39,
count_post_age,2000-06-03,2000-06-09,0,0,12,,80+,
count_post_age,2000-06-03,2000-06-09,0.2,1,5,,70-79,
count_post_age,2000-06-03,2000-06-09,0,0,7,,60-69,
count_post_age,2000-06-03,2000-06-09,0,0,15,,50-59,
count_post_imd,2000-06-03,2000-06-09,0,0,54,,,Unknown
count_post_imd,2000-06-03,2000-06-09,0,0,3,,,5
count_post_imd,2000-06-03,2000-06-09,0,0,2,,,2
count_post_imd,2000-06-03,2000-06-09,0,0,4,,,9
count_post_imd,2000-06-03,2000-06-09,0,0,2,,,3
count_post_imd,2000-06-03,2000-06-09,0,0,2,,,10 (least deprived)
count_post_imd,2000-06-03,2000-06-09,0.2,1,5,,,4
count_post_imd,2000-06-03,2000-06-09,0,0,1,,,8
count_post_imd,2000-06-03,2000-06-09,0,0,3,,,7
count_post_imd,2000-06-03,2000-06-09,0,0,1,,,6
count_post,2000-06-10,2000-06-16,0.013157895,1,76,,,
count_post_prior,2000-06-10,2000-06-16,0,0,18,T,,
count_post_prior,2000-06-10,2000-06-16,0.017241379,1,58,F,,
count_post_age,2000-06-10,2000-06-16,0,0,10,,40-49,
count_post_age,2000-06-10,2000-06-16,0.035714286,1,28,,18-39,
count_post_age,2000-06-10,2000-06-16,0,0,12,,80+,
count_post_age,2000-06-10,2000-06-16,0,0,5,,70-79,
count_post_age,2000-06-10,2000-06-16,0,0,7,,60-69,
count_post_age,2000-06-10,2000-06-16,0,0,14,,50-59,
count_post_imd,2000-06-10,2000-06-16,0.018867925,1,53,,,Unknown
count_post_imd,2000-06-10,2000-06-16,0,0,3,,,5
count_post_imd,2000-06-10,2000-06-16,0,0,2,,,2
count_post_imd,2000-06-10,2000-06-16,0,0,4,,,9
count_post_imd,2000-06-10,2000-06-16,0,0,2,,,3
count_post_imd,2000-06-10,2000-06-16,0,0,2,,,10 (least deprived)
count_post_imd,2000-06-10,2000-06-16,0,0,5,,,4
count_post_imd,2000-06-10,2000-06-16,0,0,1,,,8
count_post_imd,2000-06-10,2000-06-16,0,0,3,,,7
count_post_imd,2000-06-10,2000-06-16,0,0,1,,,6
count_post,2000-06-17,2000-06-23,0,0,76,,,
count_post_prior,2000-06-17,2000-06-23,0,0,18,T,,
count_post_prior,2000-06-17,2000-06-23,0,0,58,F,,
count_post_age,2000-06-17,2000-06-23,0,0,10,,40-49,
count_post_age,2000-06-17,2000-06-23,0,0,28,,18-39,
count_post_age,2000-06-17,2000-06-23,0,0,12,,80+,
count_post_age,2000-06-17,2000-06-23,0,0,5,,70-79,
count_post_age,2000-06-17,2000-06-23,0,0,7,,60-69,
count_post_age,2000-06-17,2000-06-23,0,0,14,,50-59,
count_post_imd,2000-06-17,2000-06-23,0,0,53,,,Unknown
count_post_imd,2000-06-17,2000-06-23,0,0,3,,,5
count_post_imd,2000-06-17,2000-06-23,0,0,2,,,2
count_post_imd,2000-06-17,2000-06-23,0,0,4,,,9
count_post_imd,2000-06-17,2000-06-23,0,0,2,,,3
count_post_imd,2000-06-17,2000-06-23,0,0,2,,,10 (least deprived)
count_post_imd,2000-06-17,2000-06-23,0,0,5,,,4
count_post_imd,2000-06-17,2000-06-23,0,0,1,,,8
count_post_imd,2000-06-17,2000-06-23,0,0,3,,,7
count_post_imd,2000-06-17,2000-06-23,0,0,1,,,6
count_post,2000-06-24,2000-06-30,0.013333333,1,75,,,
count_post_prior,2000-06-24,2000-06-30,0,0,18,T,,
count_post_prior,2000-06-24,2000-06-30,0.01754386,1,57,F,,
count_post_age,2000-06-24,2000-06-30,0,0,10,,40-49,
count_post_age,2000-06-24,2000-06-30,0,0,27,,18-39,
count_post_age,2000-06-24,2000-06-30,0,0,12,,80+,
count_post_age,2000-06-24,2000-06-30,0,0,5,,70-79,
count_post_age,2000-06-24,2000-06-30,0,0,7,,60-69,
count_post_age,2000-06-24,2000-06-30,0.071428571,1,14,,50-59,
count_post_imd,2000-06-24,2000-06-30,0,0,52,,,Unknown
count_post_imd,2000-06-24,2000-06-30,0,0,3,,,5
count_post_imd,2000-06-24,2000-06-30,0,0,2,,,2
count_post_imd,2000-06-24,2000-06-30,0.25,1,4,,,9
count_post_imd,2000-06-24,2000-06-30,0,0,2,,,3
count_post_imd,2000-06-24,2000-06-30,0,0,2,,,10 (least deprived)
count_post_imd,2000-06-24,2000-06-30,0,0,5,,,4
count_post_imd,2000-06-24,2000-06-30,0,0,1,,,8
count_post_imd,2000-06-24,2000-06-30,0,0,3,,,7
count_post_imd,2000-06-24,2000-06-30,0,0,1,,,6
count_pre,2000-01-01,2000-01-07,0,0,89,,,
count_pre_prior,2000-01-01,2000-01-07,0,0,27,T,,
count_pre_prior,2000-01-01,2000-01-07,0,0,62,F,,
count_pre_age,2000-01-01,2000-01-07,0,0,11,,40-49,
count_pre_age,2000-01-01,2000-01-07,0,0,29,,18-39,
count_pre_age,2000-01-01,2000-01-07,0,0,17,,80+,
count_pre_age,2000-01-01,2000-01-07,0,0,5,,70-79,
count_pre_age,2000-01-01,2000-01-07,0,0,10,,60-69,
count_pre_age,2000-01-01,2000-01-07,0,0,17,,50-59,
count_pre_imd,2000-01-01,2000-01-07,0,0,56,,,Unknown
count_pre_imd,2000-01-01,2000-01-07,0,0,4,,,5
count_pre_imd,2000-01-01,2000-01-07,0,0,5,,,2
count_pre_imd,2000-01-01,2000-01-07,0,0,3,,,1 (most deprived)
count_pre_imd,2000-01-01,2000-01-07,0,0,4,,,9
count_pre_imd,2000-01-01,2000-01-07,0,0,3,,,3
count_pre_imd,2000-01-01,2000-01-07,0,0,2,,,10 (least deprived)
count_pre_imd,2000-01-01,2000-01-07,0,0,6,,,4
count_pre_imd,2000-01-01,2000-01-07,0,0,1,,,8
count_pre_imd,2000-01-01,2000-01-07,0,0,3,,,7
count_pre_imd,2000-01-01,2000-01-07,0,0,2,,,6
count_pre,2000-01-08,2000-01-14,0,0,89,,,
count_pre_prior,2000-01-08,2000-01-14,0,0,27,T,,
count_pre_prior,2000-01-08,2000-01-14,0,0,62,F,,
count_pre_age,2000-01-08,2000-01-14,0,0,11,,40-49,
count_pre_age,2000-01-08,2000-01-14,0,0,29,,18-39,
count_pre_age,2000-01-08,2000-01-14,0,0,17,,80+,
count_pre_age,2000-01-08,2000-01-14,0,0,5,,70-79,
count_pre_age,2000-01-08,2000-01-14,0,0,10,,60-69,
count_pre_age,2000-01-08,2000-01-14,0,0,17,,50-59,
count_pre_imd,2000-01-08,2000-01-14,0,0,56,,,Unknown
count_pre_imd,2000-01-08,2000-01-14,0,0,4,,,5
count_pre_imd,2000-01-08,2000-01-14,0,0,5,,,2
count_pre_imd,2000-01-08,2000-01-14,0,0,3,,,1 (most deprived)
count_pre_imd,2000-01-08,2000-01-14,0,0,4,,,9
count_pre_imd,2000-01-08,2000-01-14,0,0,3,,,3
count_pre_imd,2000-01-08,2000-01-14,0,0,2,,,10 (least deprived)
count_pre_imd,2000-01-08,2000-01-14,0,0,6,,,4
count_pre_imd,2000-01-08,2000-01-14,0,0,1,,,8
count_pre_imd,2000-01-08,2000-01-14,0,0,3,,,7
count_pre_imd,2000-01-08,2000-01-14,0,0,2,,,6
count_pre,2000-01-15,2000-01-21,0,0,89,,,
count_pre_prior,2000-01-15,2000-01-21,0,0,27,T,,
count_pre_prior,2000-01-15,2000-01-21,0,0,62,F,,
count_pre_age,2000-01-15,2000-01-21,0,0,11,,40-49,
count_pre_age,2000-01-15,2000-01-21,0,0,29,,18-39,
count_pre_age,2000-01-15,2000-01-21,0,0,17,,80+,
count_pre_age,2000-01-15,2000-01-21,0,0,5,,70-79,
count_pre_age,2000-01-15,2000-01-21,0,0,10,,60-69,
count_pre_age,2000-01-15,2000-01-21,0,0,17,,50-59,
count_pre_imd,2000-01-15,2000-01-21,0,0,56,,,Unknown
count_pre_imd,2000-01-15,2000-01-21,0,0,4,,,5
count_pre_imd,2000-01-15,2000-01-21,0,0,5,,,2
count_pre_imd,2000-01-15,2000-01-21,0,0,3,,,1 (most deprived)
count_pre_imd,2000-01-15,2000-01-21,0,0,4,,,9
count_pre_imd,2000-01-15,2000-01-21,0,0,3,,,3
count_pre_imd,2000-01-15,2000-01-21,0,0,2,,,10 (least deprived)
count_pre_imd,2000-01-15,2000-01-21,0,0,6,,,4
count_pre_imd,2000-01-15,2000-01-21,0,0,1,,,8
count_pre_imd,2000-01-15,2000-01-21,0,0,3,,,7
count_pre_imd,2000-01-15,2000-01-21,0,0,2,,,6
count_pre,2000-01-22,2000-01-28,0,0,89,,,
count_pre_prior,2000-01-22,2000-01-28,0,0,27,T,,
count_pre_prior,2000-01-22,2000-01-28,0,0,62,F,,
count_pre_age,2000-01-22,2000-01-28,0,0,11,,40-49,
count_pre_age,2000-01-22,2000-01-28,0,0,29,,18-39,
count_pre_age,2000-01-22,2000-01-28,0,0,17,,80+,
count_pre_age,2000-01-22,2000-01-28,0,0,5,,70-79,
count_pre_age,2000-01-22,2000-01-28,0,0,10,,60-69,
count_pre_age,2000-01-22,2000-01-28,0,0,17,,50-59,
count_pre_imd,2000-01-22,2000-01-28,0,0,56,,,Unknown
count_pre_imd,2000-01-22,2000-01-28,0,0,4,,,5
count_pre_imd,2000-01-22,2000-01-28,0,0,5,,,2
count_pre_imd,2000-01-22,2000-01-28,0,0,3,,,1 (most deprived)
count_pre_imd,2000-01-22,2000-01-28,0,0,4,,,9
count_pre_imd,2000-01-22,2000-01-28,0,0,3,,,3
count_pre_imd,2000-01-22,2000-01-28,0,0,2,,,10 (least deprived)
count_pre_imd,2000-01-22,2000-01-28,0,0,6,,,4
count_pre_imd,2000-01-22,2000-01-28,0,0,1,,,8
count_pre_imd,2000-01-22,2000-01-28,0,0,3,,,7
count_pre_imd,2000-01-22,2000-01-28,0,0,2,,,6
count_pre,2000-01-29,2000-02-04,0,0,89,,,
count_pre_prior,2000-01-29,2000-02-04,0,0,27,T,,
count_pre_prior,2000-01-29,2000-02-04,0,0,62,F,,
count_pre_age,2000-01-29,2000-02-04,0,0,11,,40-49,
count_pre_age,2000-01-29,2000-02-04,0,0,29,,18-39,
count_pre_age,2000-01-29,2000-02-04,0,0,17,,80+,
count_pre_age,2000-01-29,2000-02-04,0,0,5,,70-79,
count_pre_age,2000-01-29,2000-02-04,0,0,10,,60-69,
count_pre_age,2000-01-29,2000-02-04,0,0,17,,50-59,
count_pre_imd,2000-01-29,2000-02-04,0,0,56,,,Unknown
count_pre_imd,2000-01-29,2000-02-04,0,0,4,,,5
count_pre_imd,2000-01-29,2000-02-04,0,0,5,,,2
count_pre_imd,2000-01-29,2000-02-04,0,0,3,,,1 (most deprived)
count_pre_imd,2000-01-29,2000-02-04,0,0,4,,,9
count_pre_imd,2000-01-29,2000-02-04,0,0,3,,,3
count_pre_imd,2000-01-29,2000-02-04,0,0,2,,,10 (least deprived)
count_pre_imd,2000-01-29,2000-02-04,0,0,6,,,4
count_pre_imd,2000-01-29,2000-02-04,0,0,1,,,8
count_pre_imd,2000-01-29,2000-02-04,0,0,3,,,7
count_pre_imd,2000-01-29,2000-02-04,0,0,2,,,6
count_pre,2000-02-05,2000-02-11,0,0,89,,,
count_pre_prior,2000-02-05,2000-02-11,0,0,27,T,,
count_pre_prior,2000-02-05,2000-02-11,0,0,62,F,,
count_pre_age,2000-02-05,2000-02-11,0,0,11,,40-49,
count_pre_age,2000-02-05,2000-02-11,0,0,29,,18-39,
count_pre_age,2000-02-05,2000-02-11,0,0,17,,80+,
count_pre_age,2000-02-05,2000-02-11,0,0,5,,70-79,
count_pre_age,2000-02-05,2000-02-11,0,0,10,,60-69,
count_pre_age,2000-02-05,2000-02-11,0,0,17,,50-59,
count_pre_imd,2000-02-05,2000-02-11,0,0,56,,,Unknown
count_pre_imd,2000-02-05,2000-02-11,0,0,4,,,5
count_pre_imd,2000-02-05,2000-02-11,0,0,5,,,2
count_pre_imd,2000-02-05,2000-02-11,0,0,3,,,1 (most deprived)
count_pre_imd,2000-02-05,2000-02-11,0,0,4,,,9
count_pre_imd,2000-02-05,2000-02-11,0,0,3,,,3
count_pre_imd,2000-02-05,2000-02-11,0,0,2,,,10 (least deprived)
count_pre_imd,2000-02-05,2000-02-11,0,0,6,,,4
count_pre_imd,2000-02-05,2000-02-11,0,0,1,,,8
count_pre_imd,2000-02-05,2000-02-11,0,0,3,,,7
count_pre_imd,2000-02-05,2000-02-11,0,0,2,,,6
count_pre,2000-02-12,2000-02-18,0,0,89,,,
count_pre_prior,2000-02-12,2000-02-18,0,0,27,T,,
count_pre_prior,2000-02-12,2000-02-18,0,0,62,F,,
count_pre_age,2000-02-12,2000-02-18,0,0,11,,40-49,
count_pre_age,2000-02-12,2000-02-18,0,0,29,,18-39,
count_pre_age,2000-02-12,2000-02-18,0,0,17,,80+,
count_pre_age,2000-02-12,2000-02-18,0,0,5,,70-79,
count_pre_age,2000-02-12,2000-02-18,0,0,10,,60-69,
count_pre_age,2000-02-12,2000-02-18,0,0,17,,50-59,
count_pre_imd,2000-02-12,2000-02-18,0,0,56,,,Unknown
count_pre_imd,2000-02-12,2000-02-18,0,0,4,,,5
count_pre_imd,2000-02-12,2000-02-18,0,0,5,,,2
count_pre_imd,2000-02-12,2000-02-18,0,0,3,,,1 (most deprived)
count_pre_imd,2000-02-12,2000-02-18,0,0,4,,,9
count_pre_imd,2000-02-12,2000-02-18,0,0,3,,,3
count_pre_imd,2000-02-12,2000-02-18,0,0,2,,,10 (least deprived)
count_pre_imd,2000-02-12,2000-02-18,0,0,6,,,4
count_pre_imd,2000-02-12,2000-02-18,0,0,1,,,8
count_pre_imd,2000-02-12,2000-02-18,0,0,3,,,7
count_pre_imd,2000-02-12,2000-02-18,0,0,2,,,6
count_pre,2000-02-19,2000-02-25,0,0,89,,,
count_pre_prior,2000-02-19,2000-02-25,0,0,27,T,,
count_pre_prior,2000-02-19,2000-02-25,0,0,62,F,,
count_pre_age,2000-02-19,2000-02-25,0,0,11,,40-49,
count_pre_age,2000-02-19,2000-02-25,0,0,29,,18-39,
count_pre_age,2000-02-19,2000-02-25,0,0,17,,80+,
count_pre_age,2000-02-19,2000-02-25,0,0,5,,70-79,
count_pre_age,2000-02-19,2000-02-25,0,0,10,,60-69,
count_pre_age,2000-02-19,2000-02-25,0,0,17,,50-59,
count_pre_imd,2000-02-19,2000-02-25,0,0,56,,,Unknown
count_pre_imd,2000-02-19,2000-02-25,0,0,4,,,5
count_pre_imd,2000-02-19,2000-02-25,0,0,5,,,2
count_pre_imd,2000-02-19,2000-02-25,0,0,3,,,1 (most deprived)
count_pre_imd,2000-02-19,2000-02-25,0,0,4,,,9
count_pre_imd,2000-02-19,2000-02-25,0,0,3,,,3
count_pre_imd,2000-02-19,2000-02-25,0,0,2,,,10 (least deprived)
count_pre_imd,2000-02-19,2000-02-25,0,0,6,,,4
count_pre_imd,2000-02-19,2000-02-25,0,0,1,,,8
count_pre_imd,2000-02-19,2000-02-25,0,0,3,,,7
count_pre_imd,2000-02-19,2000-02-25,0,0,2,,,6
count_pre,2000-02-26,2000-03-03,0,0,89,,,
count_pre_prior,2000-02-26,2000-03-03,0,0,27,T,,
count_pre_prior,2000-02-26,2000-03-03,0,0,62,F,,
count_pre_age,2000-02-26,2000-03-03,0,0,11,,40-49,
count_pre_age,2000-02-26,2000-03-03,0,0,29,,18-39,
count_pre_age,2000-02-26,2000-03-03,0,0,17,,80+,
count_pre_age,2000-02-26,2000-03-03,0,0,5,,70-79,
count_pre_age,2000-02-26,2000-03-03,0,0,10,,60-69,
count_pre_age,2000-02-26,2000-03-03,0,0,17,,50-59,
count_pre_imd,2000-02-26,2000-03-03,0,0,56,,,Unknown
count_pre_imd,2000-02-26,2000-03-03,0,0,4,,,5
count_pre_imd,2000-02-26,2000-03-03,0,0,5,,,2
count_pre_imd,2000-02-26,2000-03-03,0,0,3,,,1 (most deprived)
count_pre_imd,2000-02-26,2000-03-03,0,0,4,,,9
count_pre_imd,2000-02-26,2000-03-03,0,0,3,,,3
count_pre_imd,2000-02-26,2000-03-03,0,0,2,,,10 (least deprived)
count_pre_imd,2000-02-26,2000-03-03,0,0,6,,,4
count_pre_imd,2000-02-26,2000-03-03,0,0,1,,,8
count_pre_imd,2000-02-26,2000-03-03,0,0,3,,,7
count_pre_imd,2000-02-26,2000-03-03,0,0,2,,,6
count_pre,2000-03-04,2000-03-10,0,0,89,,,
count_pre_prior,2000-03-04,2000-03-10,0,0,27,T,,
count_pre_prior,2000-03-04,2000-03-10,0,0,62,F,,
count_pre_age,2000-03-04,2000-03-10,0,0,11,,40-49,
count_pre_age,2000-03-04,2000-03-10,0,0,29,,18-39,
count_pre_age,2000-03-04,2000-03-10,0,0,17,,80+,
count_pre_age,2000-03-04,2000-03-10,0,0,5,,70-79,
count_pre_age,2000-03-04,2000-03-10,0,0,10,,60-69,
count_pre_age,2000-03-04,2000-03-10,0,0,17,,50-59,
count_pre_imd,2000-03-04,2000-03-10,0,0,56,,,Unknown
count_pre_imd,2000-03-04,2000-03-10,0,0,4,,,5
count_pre_imd,2000-03-04,2000-03-10,0,0,5,,,2
count_pre_imd,2000-03-04,2000-03-10,0,0,3,,,1 (most deprived)
count_pre_imd,2000-03-04,2000-03-10,0,0,4,,,9
count_pre_imd,2000-03-04,2000-03-10,0,0,3,,,3
count_pre_imd,2000-03-04,2000-03-10,0,0,2,,,10 (least deprived)
count_pre_imd,2000-03-04,2000-03-10,0,0,6,,,4
count_pre_imd,2000-03-04,2000-03-10,0,0,1,,,8
count_pre_imd,2000-03-04,2000-03-10,0,0,3,,,7
count_pre_imd,2000-03-04,2000-03-10,0,0,2,,,6
count_pre,2000-03-11,2000-03-17,0,0,89,,,
count_pre_prior,2000-03-11,2000-03-17,0,0,27,T,,
count_pre_prior,2000-03-11,2000-03-17,0,0,62,F,,
count_pre_age,2000-03-11,2000-03-17,0,0,11,,40-49,
count_pre_age,2000-03-11,2000-03-17,0,0,29,,18-39,
count_pre_age,2000-03-11,2000-03-17,0,0,17,,80+,
count_pre_age,2000-03-11,2000-03-17,0,0,5,,70-79,
count_pre_age,2000-03-11,2000-03-17,0,0,10,,60-69,
count_pre_age,2000-03-11,2000-03-17,0,0,17,,50-59,
count_pre_imd,2000-03-11,2000-03-17,0,0,56,,,Unknown
count_pre_imd,2000-03-11,2000-03-17,0,0,4,,,5
count_pre_imd,2000-03-11,2000-03-17,0,0,5,,,2
count_pre_imd,2000-03-11,2000-03-17,0,0,3,,,1 (most deprived)
count_pre_imd,2000-03-11,2000-03-17,0,0,4,,,9
count_pre_imd,2000-03-11,2000-03-17,0,0,3,,,3
count_pre_imd,2000-03-11,2000-03-17,0,0,2,,,10 (least deprived)
count_pre_imd,2000-03-11,2000-03-17,0,0,6,,,4
count_pre_imd,2000-03-11,2000-03-17,0,0,1,,,8
count_pre_imd,2000-03-11,2000-03-17,0,0,3,,,7
count_pre_imd,2000-03-11,2000-03-17,0,0,2,,,6
count_pre,2000-03-18,2000-03-24,0,0,89,,,
count_pre_prior,2000-03-18,2000-03-24,0,0,27,T,,
count_pre_prior,2000-03-18,2000-03-24,0,0,62,F,,
count_pre_age,2000-03-18,2000-03-24,0,0,11,,40-49,
count_pre_age,2000-03-18,2000-03-24,0,0,29,,18-39,
count_pre_age,2000-03-18,2000-03-24,0,0,17,,80+,
count_pre_age,2000-03-18,2000-03-24,0,0,5,,70-79,
count_pre_age,2000-03-18,2000-03-24,0,0,10,,60-69,
count_pre_age,2000-03-18,2000-03-24,0,0,17,,50-59,
count_pre_imd,2000-03-18,2000-03-24,0,0,56,,,Unknown
count_pre_imd,2000-03-18,2000-03-24,0,0,4,,,5
count_pre_imd,2000-03-18,2000-03-24,0,0,5,,,2
count_pre_imd,2000-03-18,2000-03-24,0,0,3,,,1 (most deprived)
count_pre_imd,2000-03-18,2000-03-24,0,0,4,,,9
count_pre_imd,2000-03-18,2000-03-24,0,0,3,,,3
count_pre_imd,2000-03-18,2000-03-24,0,0,2,,,10 (least deprived)
count_pre_imd,2000-03-18,2000-03-24,0,0,6,,,4
count_pre_imd,2000-03-18,2000-03-24,0,0,1,,,8
count_pre_imd,2000-03-18,2000-03-24,0,0,3,,,7
count_pre_imd,2000-03-18,2000-03-24,0,0,2,,,6
count_pre,2000-03-25,2000-03-31,0,0,89,,,
count_pre_prior,2000-03-25,2000-03-31,0,0,27,T,,
count_pre_prior,2000-03-25,2000-03-31,0,0,62,F,,
count_pre_age,2000-03-25,2000-03-31,0,0,11,,40-49,
count_pre_age,2000-03-25,2000-03-31,0,0,29,,18-39,
count_pre_age,2000-03-25,2000-03-31,0,0,17,,80+,
count_pre_age,2000-03-25,2000-03-31,0,0,5,,70-79,
count_pre_age,2000-03-25,2000-03-31,0,0,10,,60-69,
count_pre_age,2000-03-25,2000-03-31,0,0,17,,50-59,
count_pre_imd,2000-03-25,2000-03-31,0,0,56,,,Unknown
count_pre_imd,2000-03-25,2000-03-31,0,0,4,,,5
count_pre_imd,2000-03-25,2000-03-31,0,0,5,,,2
count_pre_imd,2000-03-25,2000-03-31,0,0,3,,,1 (most deprived)
count_pre_imd,2000-03-25,2000-03-31,0,0,4,,,9
count_pre_imd,2000-03-25,2000-03-31,0,0,3,,,3
count_pre_imd,2000-03-25,2000-03-31,0,0,2,,,10 (least deprived)
count_pre_imd,2000-03-25,2000-03-31,0,0,6,,,4
count_pre_imd,2000-03-25,2000-03-31,0,0,1,,,8
count_pre_imd,2000-03-25,2000-03-31,0,0,3,,,7
count_pre_imd,2000-03-25,2000-03-31,0,0,2,,,6
count_pre,2000-04-01,2000-04-07,0,0,89,,,
